,job_board_link,job_board_city,job_board_state,job_board_location,job_board_category,job_board_level,job_title,job_company,job_location,job_salary,job_link,job_logo_url
678,"https://www.glassdoor.com/Job/miami-software-engineer-jobs-SRCH_IL.0,5_IC1154170_KO6,23.htm?seniorityType=midseniorlevel",Miami,FL,"Miami, FL",Software Engineer,Mid Senior Level,Software Engineer II,Nicklaus Children's Hospital,"Miami, FL",$81K - $108K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=108&ao=1110586&s=58&guid=00000184670dac1982dcfdfc56f64fb4&src=GD_JOB_AD&t=SR&vt=w&cs=1_1e2224d3&cb=1668176260501&jobListingId=1008259029204&cpc=6FC5BA77C9A4CD78&jrtk=3-0-1ghjgrb2hkuhq801-1ghjgrb33itnc800-2352421562322255--6NYlbfkN0DGutHDku5zpQMqb8j-y95QnDOT750-_j1pGvcPa0y9UBjugZ5lmbyMw87ed5VVixABrn9ORLSoZLrbxU0UoTyRTlUWPHiPhLBgPD6-4jmWfTHiECiMnvyknWpNtBRnlNzOxJVhE2M5WdhPJIzbpsfqaUHSpuFwNBg3KcyE3S0Gb2fPsZ6Uv8xS787GdtRX6rf4ZWxU00reN11kEGDcUvFVjKQFKpUBv5Qj3bqSsW1TZkQYVREj6CTDDpXOEl9Paid0Cy1IGOZe3tU-xeF2JxlYJmVwfbhhsTR-e5Us7me1l_MtFTpj-KGEV2gXkWM_bKaDMaFAVme4Ko2xuyaNZ5eRiuS9Qyycr0oF_RwpozyOQ3WFhe9wOsreoex3vED-3RucqrHDKtLOtVrxheT9Gz6Trym2TZlks3qR-WFh7mZq2xcr_ZINhptVXlEfvivaH8kbmL3Dlxh1nQ%3D%3D,https://media.glassdoor.com/sql/27866/nicklaus-children-s-health-system-squarelogo-1520364340171.png
679,"https://www.glassdoor.com/Job/miami-software-engineer-jobs-SRCH_IL.0,5_IC1154170_KO6,23.htm?seniorityType=midseniorlevel",Miami,FL,"Miami, FL",Software Engineer,Mid Senior Level,Application Developer II (US Remote),Ansys,"Miami, FL",,https://www.glassdoor.com/partner/jobListing.htm?pos=109&ao=1110586&s=58&guid=00000184670dac1982dcfdfc56f64fb4&src=GD_JOB_AD&t=SR&vt=w&cs=1_4d21a259&cb=1668176260501&jobListingId=1008269648117&cpc=334ABAF5D42DC775&jrtk=3-0-1ghjgrb2hkuhq801-1ghjgrb33itnc800-16ed45aa6c90a7cc--6NYlbfkN0C_VxUQDhzcEtU5UIQUIXNdycmbXVRtU8htuAzRK_ilEtj_GUc6UbOCa9u03t1VkXJSLvTxVV416Iruh46pHan2XVvjSsMp1PReaJ-ivTOe1d_gbgmdCEyDmFowzDgxjhPi7UMJ0-9tIDdk2C2xSavGjkWTiOAjzvCMiTEqo6NhPXX-d194PbjlGxpxVKVBYGjtlVRRYsWvf3PpTzcYrLMqNvD8rcDzxBANKiNdsKMFaO2Wn4iN6CYLqePHlmzF_sXlvqNqFqQTHxD1cSW6eBxQU0YwD7DnNgiEPhqeBHx7EUicvlGgvhhWQAyvmrQpBFhf9RF5z5LlL4CPMpMiGJpgVL-H9juvPaAl3UbnK4Fe1lRfluA4IZZptY6yPfL0fji5zAk9SIwkflkwivntwbkKzZNHYizFW1tBaXIrfh0P57LqVyCZ0ssdjGDK12igM955KH2qk2TAUTshjUAS-oeCWEvUkmfg_QKr_20lluWTAQpf-A4PUsJSscqnX-uncsQABAho9MHz-uLxXOjV_nF_O89EWCBz2pTc6tlKk4Px4DFcbIQ-BJA3WpWHJ8H-l-rbzXBUzDk-XdJvfpovzeEqDhRAlSbuXe-V1JGbaDgFaY50dH6yi3oQJEOLONXSP9As1enppAR0xtwry6JLXBLuvwVaXGDBR8WaIPbi0HUSRrququyNauVFBGquyp3kdO9HXNF1uIL-Wapim_UAKRRMq3jJUU94Jvd487uj5UmGhOUGM0VpIFdCXrqRJ95Eivncn-zNIi_MkPvtkzp4wULEFBeLJZP4FcDeZ7rHzHNLsa1OvN-V04akju9qvra-CqiKKVY_OZuSPArNZ7DldOE47GxiIaMo9eVCyNniga6zXJBcJrNn3FXaSZf-K9cNfWVJAHnHIxJdH1qgKpONOn2PTRg5z6e_KaCCvLgmhUGMFs-mZk6Zly1adNt5ndJa5e3xfarALJzWdpJjZ_PEoTtuGcwoLv7vkByVr7fXPFKZ1oTbdHLWOqgqtgW1_NWLn_0_XhYXrzjybdNBzUhHh-4pt5hiOd1X9BlKYyIN0cNKXfMxIvQ7294qvLCZBFcqsnQgS3qiyjHlx_7iNe7ZDWcEUyOyc96JIR9m5nDpjGg-l-73yYfb-OJs,https://media.glassdoor.com/sql/6135/ansys-squarelogo-1582553427796.png
680,"https://www.glassdoor.com/Job/miami-software-engineer-jobs-SRCH_IL.0,5_IC1154170_KO6,23.htm?seniorityType=midseniorlevel",Miami,FL,"Miami, FL",Software Engineer,Mid Senior Level,Senior Software Engineer,CyberCoders,"Miami, FL",$180K - $200K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=110&ao=1110586&s=58&guid=00000184670dac1982dcfdfc56f64fb4&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_c2f67a22&cb=1668176260502&jobListingId=1008231850746&cpc=FA84DF7EA1EC2398&jrtk=3-0-1ghjgrb2hkuhq801-1ghjgrb33itnc800-439de88feee92b42--6NYlbfkN0CpFJQzrgRR8WqXWK1qKKEqALWJw739KlKqr2H-MSI4eoBlI4EFrmor2FYZMP3muM3iOP7nwALvMWYew7dmzfb1dyZDosz_c-z96ozOxYg8O6RFZD3G8wqpuCK37Xz_UkQLxAa6j8bq7DleMlQ4rptBe6P2XGiBD1zsQ7v8yYn38H3ML72B-lBTDRNpxnzujrQ1NUTn7V0pUJ1xfnP8HmHHyOoPnUooD4HmlLqmCNmyjVRuGDd_Prxf8DYJ8SR8iaJhGjgb8913pC8tTc_d8ma0R11aGM5mcBAJd88JDTFtN5RXdLtqCZ-i2r9OaaY2RtIIjP2zyiFj_bJFmH-Fl0W_2Ff6Qhju59gSqDXp-lCUBNi99SoZ_v0fQyiZJZBIGRuKl8HxgksQ0SRwQ_tH2xAOHWv20F9MK2zZdyzevYOVQUX1pTPrZYH0wzzsAwhvUp3qiWcJk-yDclF22k0HY8C3I-06o5MB2Qb0SsJAWFehZ6BV0f4qnIoMevT6vv0Ac6A-tfIE7QN3xNCk5-SBWkSqXNnYANMkLvJfjMkNT16i5ZcI9j53GR9OAy9Q1jLl0gl_vGIHpTLWEeCYT0D6Q9q6GqFfF2tmEgrxxd1qt_0tpQ4sq83bhInZYMJEd5sQ6h6q1EcnjD_6ORdna5ktJoZn2mv538aJkudZp9A0-TrvkUvRrhvhETrBFQwKqp5wXRoMwlB-uoF3NuwTMEKdfcE1a71ox1CQhCYqRPRsrhma9ggjSj81Owb8xN0XT1OnLfxDkuXzRi3OvplvaA5PVV-6-bWdjsK4S_--N5ilA_CjwMGZWEK6i_U4wCrwX5hWpWGmJFmshIVBvrJR-8ndMAH0Z6y26q2GCoLSl_61u9ecx7bvDm1_Z-1ZF_pYvTQnc2ftBSplpoRsVbNCQ7sQU8XDzfhF1WqU6WZglu07Sdem1HlsccLTpGXZM47fgAK7uERaJDY183LyzRC4iOR-eQqu_18wnp3tenXRQcKysrT9jhKrgoBYZr6UdCkz627C2ss76_jFPbHg3hdIV2uOAxfNv62ayc4lsXwk6TTWZhrAgUlT1yRaYJUI,https://media.glassdoor.com/sql/245479/cybercoders-squarelogo-1579201407296.png
681,"https://www.glassdoor.com/Job/miami-software-engineer-jobs-SRCH_IL.0,5_IC1154170_KO6,23.htm?seniorityType=midseniorlevel",Miami,FL,"Miami, FL",Software Engineer,Mid Senior Level,Lead Software Engineer,CyberCoders,"Miami, FL",$150K - $215K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=111&ao=1110586&s=58&guid=00000184670dac1982dcfdfc56f64fb4&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_2385b150&cb=1668176260502&jobListingId=1008239867203&cpc=F4EED0218A761C36&jrtk=3-0-1ghjgrb2hkuhq801-1ghjgrb33itnc800-c05fa0c86a9a31ec--6NYlbfkN0CpFJQzrgRR8WqXWK1qKKEqALWJw739KlKqr2H-MSI4eoBlI4EFrmor2FYZMP3muM1qjBlIrGCa24cCrR8pwoVhmETsTOlx82ZET_GUd0ntpUGS1sVaXTYnui6M57bezbkjgcx8Q0tCjdNabTAkZpUMMUeI3FMhI2kqA8NWb4wRyCyBfXZTzm52qoIwXAcovnwhk3kDP9JqYWhIwf1RlS73mcEMcQVy84nP_E9tAb5d-BZtWPKSzlBZkCUg-1wuReedXl-J0AgoSQpNAUSEoULg6opxHuW0w-U57EPCkmHI2Gtcrg5CENxfChnfI-NXSdnIZcCPhLmnHYXXpqocvG3Mzk1OC0roKiCKhyiPyfQ4uz-nbixkaMD4aEp5l21zRjECn_2EWHGlKE3WJ1F2WOvV1lAc3XP6jcWanJrCSiK4c1JLpCXLxyoW-hW5Ca-zotkh6LslL4taccxDefO5e6upaFcAqkxdeOjekSv1MkuciTDflJyqaNj6VUHmIMgtL4YZnCieZhr39EKKCWnjfCnJP5pS4CW8x2212ltx0eHxtHT4eMNHQ_XjczdwexUlJm3f-ipL_-2qCbbQWAYoxlHDSJir6K8PuW8X8V3LRXHPk8oZo9G6N10aVtIau1tIcLc04_xuaiK4SejCiWtJnm8o0ORVxl9lDxrq5sEAzufuGboak_BYwyAFlol1d81NaixmUHLjnjEK6m2358QQdQ_a1z3ePB1SUV3bjtC7wi9gUywscjEFMigLCgRbLpGWbhRcll1JRseqvBtY-NAwe4BeAPKbxxxmUF3BSExNQx3lyInthQ6mGfg56MgIVF--M9lbDTb-Oh185ncH7GSuvpI6H258Z_BMXCo0s7vJYUZz5FaBfOFa0FyquayTn8zjcYW1lZoBwOnj5OxRJp-Kxio88VvZiotJO4_KslHRTlWDNoP9x8MOzUadfdWb679CrBi2THHfPY-nQNRmCRf0DHZojcRKKa0ngYPVqep6Q9Do2CVaFOIhKmMn747JtkJYrE_cwTSs_U-9UvLWRUXksGINKpKnKTqFSCSjTOcZ-8IqCoLSaTaXMoW_gHFj1f5RXKWDP5XgkOV0JPg2reCkUv6i,https://media.glassdoor.com/sql/245479/cybercoders-squarelogo-1579201407296.png
682,"https://www.glassdoor.com/Job/miami-software-engineer-jobs-SRCH_IL.0,5_IC1154170_KO6,23.htm?seniorityType=midseniorlevel",Miami,FL,"Miami, FL",Software Engineer,Mid Senior Level,Mid-Level Back End Engineer,Kforce,"Cutler Bay, FL",$51K - $75K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=112&ao=1110586&s=58&guid=00000184670dac1982dcfdfc56f64fb4&src=GD_JOB_AD&t=SR&vt=w&cs=1_c96d393d&cb=1668176260502&jobListingId=1007739517740&cpc=AF770993EC679D41&jrtk=3-0-1ghjgrb2hkuhq801-1ghjgrb33itnc800-ba3be7565014b9a2--6NYlbfkN0C5IatSLh_Ak1q39eQQoPIxD737RW9NeiYGvIRXkrLjEBkC4LI6KweF0vk9JRHgKW-gIBBu6qz_RHJyndJqOuL3qmBIJUGFRCfTo4lUGhSNXR9fih8nPD6ztroi1qWtbe-bu1kGm0JDLZvb5-mxS9qWUGiHG8VWhwQe_iWRQSr1K1iMh_uWlbm1Sg96VjpZ8S3yMWFHRoWsch9c363X5F_3fBzeY0QCfObkgEZe3ArhW2m6wSrMj4ev6bjwXLvjcZXr0veYjq7ZnK9X5VMTz28QqjQ2D-ovRohrm1zCEwtA5WDBbtyRXcxImEsXMl5QNBwu3z1BxD1ZI3vWmbiJ1ODsPLqR3w2hk4nY1ZuRuVBoI4jYS7x4qomCk0w2sZp7m6yNzhj_8Oq2KtwEnWruSWiDaxMXYxmlNgbOD703NM_BQiA6rqlOSOIoSkLRMR529eE-xjwDqehmdCB9oWQWghzudPaAinph6U8zQdwlMOWf6paBS_mk9K6gw5X6xuKE2tFL_dkrFXT05vxhOYsEYu1jRUkb9sKuYTOM4T4BKERz0a6JJkHrdWS0FqF8tfyEQr8Irfch1vKumwV4QWujZvB50d2d7Jm-7bMHGTxs2sRGWMWbz5w7k3ul,https://media.glassdoor.com/sql/5441/kforce-squareLogo-1639416143264.png
683,"https://www.glassdoor.com/Job/miami-software-engineer-jobs-SRCH_IL.0,5_IC1154170_KO6,23.htm?seniorityType=midseniorlevel",Miami,FL,"Miami, FL",Software Engineer,Mid Senior Level,Principal Software Engineer - $180K - 100% Remote,Michael Page,"Miami, FL",$150K - $185K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=113&ao=1110586&s=58&guid=00000184670dac1982dcfdfc56f64fb4&src=GD_JOB_AD&t=SR&vt=w&cs=1_9f11d9c1&cb=1668176260502&jobListingId=1007887704898&cpc=451933188B21919D&jrtk=3-0-1ghjgrb2hkuhq801-1ghjgrb33itnc800-ace2218ac990d315--6NYlbfkN0BR3ykMnr3Vw97HK5IC0i9Uo32NXohanwqRY-CI8z69bl4xOa6Yve6w6NlWd53uNOfuT7RMEHMzsw2VQxzLdSRvGFwLnPtJ8X96uhBx3QdcFIiBaync45TJbGkfH5HNx2ZOuYM5aBshUG7m2gEP0O5gFw23nkDYKVrWmpg31q6-TgMEZkZC4QzHYs3prOJxuCd8nKqnBeHiGDo5YDFl_P7WBnl45Z6WhsSGEC2nc4pMXxi92136M3sLS2jO9O6aRr8H1ZhEVgxVzrcov56iJeqk5ptlfjzISTm_SH9KEM1KAdIRJCpORgph-h3EYwOHU1I8biS-E1EnpOvGHfYDVwfuVJNvGStafHTUGOrQdNLiPsZ91yIB-uEWFa-pNtwEZqr5nzYEYbhfrPz1GEei1n7S1VLw0t4jWsLIgmauGsBIFI5Hf2c90nmnPZJHgP_EhYMjls_CzOQh4IbQ3_oaxSPndUVLKFMMTylOajNZ1a-JVCFG1kORwnHPbXuF44OYkJ-j_XV99qQpFWreEZB-fjIXScWROg2UXzk3xdA0DG6W2PwE7_viyiN1QnOVLsDUyGRHtjuwSnRdCDzRypPqaAOxw_4pWk3CwxCfKp4CivxInKhhsW9B5KBvKqrh4TyRVkjqJUyVyicZFsH3vTM7bbeFeaEmGWUOgTvIf8FcoqHyP8ZENOA-rnkmXDAp7XgQVl29Qc7zj7kVelrABPS6sUzkeegLzOJ4_Gv_IY9T9unPb2w84vqkHtXEFLuWkSkRKzs5cwdVGJSCKBFl2bqQB3WN1Y5b0c6giREFGrmi-4f7SfxSH-VwvztghSFfjiVkrl944KLWocxN0opBYs3e366pdkNDA0HTj7e2d33DFMcsPkeiulneeQK2wd4kj5vDVN5GgRWfGet4m2y_bFU1vuZ78Lc7g8oiTEk0b4ii-_eqWT2nLlu-M4-BYMEg34s58U81DAOsKxBQPr8YDEZqfIeGRLeUW3YXh0JDvjBeTsUEHGhtUNNL6Mnbuw_iEtJzeCqy9GJ97E3ISepuQ06_GvmopmD4g5-w3nrNF9x7-ePPHWcGerkcqweW2W-Iu4ko7uTwM4xR-XBifBLwHnsrjZJT,https://media.glassdoor.com/sql/583359/page-group-squarelogo-1392152631880.png
684,"https://www.glassdoor.com/Job/miami-software-engineer-jobs-SRCH_IL.0,5_IC1154170_KO6,23.htm?seniorityType=midseniorlevel",Miami,FL,"Miami, FL",Software Engineer,Mid Senior Level,Software Development Manager,Confidential Priviately-Held Company,"Fort Lauderdale, FL",$130K - $160K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=114&ao=1110586&s=58&guid=00000184670dac1982dcfdfc56f64fb4&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_84e2d911&cb=1668176260503&jobListingId=1008260208066&cpc=47CFDC01B3F81FAC&jrtk=3-0-1ghjgrb2hkuhq801-1ghjgrb33itnc800-7b209f132eb32411--6NYlbfkN0BuL98vcClIWQlgAMkVSqvEMxmk_HEW3x7zUfU1NCQPY6kRdkM1awCBAj8WmTy2hbk0inr5SvRn7-Ywnu7hvvSDzmdk5DLK8b4j4o9P0aqb5YkQEL85HcVn1403fkbcII3lTMxCHAIo8WmikEmYNfg9CSaHNHUMYgt391OEqA2L05bhKEhp9LhOmNwQ1_0Mts3XZtvnn-zaFcK72mKoETd4y0ZurmvB1VsF6SqniwYSy9NERHe-MKhJcg02M_L03OYV07rvArgBgsXRWGCzpcWD346hECCOHcP7ZJDVMWOSPS9VKa2qZ0mwzqlNDJgqaIIdr3CUWF0Fs_hnI7z-WuCbt3uo8kmofEJwrCxsegNLS8D6-zkMSCraogXn_xVF1UmPPb-pcQ4Ho_WtUYZh_ztmneJYqITST8Sr8ehm9g0ggpVBS3Fo68wTYAkL6k2cOe4BxDnLseuvttduOMGijvOIhVB6mbzYRqyo0N23UxCipOXzjGDwIoiwTpawMP6eaOHyq7hX_xdC_z4snFW6hsdS,https://media.glassdoor.com/sql/5317482/juststaff-squarelogo-1644898816286.png
685,"https://www.glassdoor.com/Job/miami-software-engineer-jobs-SRCH_IL.0,5_IC1154170_KO6,23.htm?seniorityType=midseniorlevel",Miami,FL,"Miami, FL",Software Engineer,Mid Senior Level,"Remote Senior Software Engineer (Ruby, Python) + Bonus",Michael Page,"Miami, FL",$150K - $180K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=115&ao=1110586&s=58&guid=00000184670dac1982dcfdfc56f64fb4&src=GD_JOB_AD&t=SR&vt=w&cs=1_1a0c47ba&cb=1668176260502&jobListingId=1007880982510&cpc=451933188B21919D&jrtk=3-0-1ghjgrb2hkuhq801-1ghjgrb33itnc800-108d1ee29f29384f--6NYlbfkN0BR3ykMnr3Vw97HK5IC0i9Uo32NXohanwqRY-CI8z69bl4xOa6Yve6w6NlWd53uNOezq4TK3eGQdp4zacOZXqiKfaBC0sWCM0hJ_poLZR_zu3NM3aXLR6pzGOqqeHlYNs6JtjNZWUBLf-8DvEcJWunTZsb56JJAA3aPVhnbR_e2qbpL54nLw2kJYNzDw8lvvjotFW683QTboV49x4VtuJgCtlJ_TZifB3JOYrcq-KVTqRSMsDHWY-ASMyH2xwiUgHtVcTfRjkTVYU4geKYiVwcTshNsYYFYtTtyjVueIJfKC-Vzw5qcIQFYLHsGllr8W5PHF8AIH9FXvmPV3scoEXqpApOXUMVH8Q5UDKWHDYp3mFMBEHI-SjxStup0AfeVj-Qq7hxUzxny4qVJg4WJTIfqNaRuidGTAZ3_BAQiCwrIElMB3zCyzNvWeeOSO-gcX42Og64apzJ5X2W37JX1y-I9i5gmyi6WwZ9ac-JBhwT9Zplwm-S4u2uVjLsxhFqHxHgxdGFBSCxyMp7VQvFzHc5a9SpOE7aQLBnWOPQ27d1H68irFJFz2a7Jy1NTxFrRhIN3PyFFRA2cGHROsCEAXeWu7QVih_b5_Ep5M76y5QBj6yWA1KfkNk1STnDfcMm8X3U_hBrkV6AfEt_HdwIoo8RP72DQl8BEwebzawXa3ek0S3VPuZli1WamFTuxh_FyHgBPHcz3OHFXtAfg-gWFvMUMvqfgTGHO-OWxwqaUmtVSeSTqofMSWgZty3_dDpV-22dUi6qLq8HyTAkMWwOyk3qYZEueiycLE0r6xchGcLXOaRjM2AZvxB9pEhseHQOnkPpqNfBALxgQC6CLYO15Bj7TwtThOnJQROo2HRcRVv2IcgHzKFS7o97vLUV7NbstVDNqGvg18Um6-mcTF7H6L09GOsXNLjK5SqnXDwKz1aw4lapE2rxrHZVG-S9MTwjl82LYPpKnyClXLw-718RjV-E8Cw7Q1CNmYN8JT_8UzmeYiniCgw9r3v8gYijos-8dbLfMYI-qo16WvJe_FLX7VfZOseJ9ZVEkWfhp5iE3yrTmIMwwUT7XyMjNqh0Jg6rNYjWJjw-2XFjES2WCeXHdhEK1E876JHN_ttM%3D,https://media.glassdoor.com/sql/583359/page-group-squarelogo-1392152631880.png
686,"https://www.glassdoor.com/Job/miami-software-engineer-jobs-SRCH_IL.0,5_IC1154170_KO6,23.htm?seniorityType=midseniorlevel",Miami,FL,"Miami, FL",Software Engineer,Mid Senior Level,Remote Sr. Software Engineer (Ruby On Rails) - FinTech - $150k,Michael Page,"Miami, FL",$150K - $160K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=116&ao=1110586&s=58&guid=00000184670dac1982dcfdfc56f64fb4&src=GD_JOB_AD&t=SR&vt=w&cs=1_4c819358&cb=1668176260503&jobListingId=1007899862741&cpc=6FC5BA77C9A4CD78&jrtk=3-0-1ghjgrb2hkuhq801-1ghjgrb33itnc800-7aadb3673c56a4fd--6NYlbfkN0BR3ykMnr3Vw97HK5IC0i9Uo32NXohanwqRY-CI8z69bl4xOa6Yve6w6NlWd53uNOdHDbswr6DaI2yhXGRo5vPM2yNvc9xcfCKVxz_q_UqjR9kOkz3cyfKT3jz-BNNy6xn9I1MgD3PEKkk4UbUnV0HcgRmLJkCDH8YiVqMHpZFFICLeBJgaLdk35WJHCTzysdMv7cWUKnANHCzdIIdm0-03G1S7kWS71yuHkv6HmF0-72uEiq_vBlsUdclrX_5dK0cuYtXc_Ux51d0jBd79rDcfPZ0OrnmCqvRxgApv3DxVa8AUB55Eit_BVzznJ5KyPCXn95O9_8EwTzPrNr_codYg0SZRggaqNwhKPI_kLAZSmsq-DzUil23Dj44qAinUeurw3uQ5glYtemMnQkqc9HBSfO2YC2Z-3zlYAcf7bBPaQMP3sJwqT67fuyw_3VLwfQgCb-Yv3eEXIVVagMW3QupfpcCHq_mU8fA0I61v_iJaVraopYLNbNSqhXpLG4i8-aW8IjnSDCRiXPcK33qUdCD9pYCyVBIpRKmPjKDDE072teb_fGiUACSVEN4awCHyufmcPSovwzpm_UHd7RNbbSDVabJbgATni12N4tfBwUu5fae2FSeRWrGLxpsr1xaosyBTtcAFH9TJGXvXd0x8ShYeVEstZqwBvWPKmSeSpBin9tWjNkxmp08TWdZ9zIuMfziwxhO-jbW5qCGzR4C6eZJS2Mmj1ZBzd5tpIhgVUHaO8cCDzKo1d0SBkcxQ6YmVeXuWsj9giiRqaCLHibnFWNjeB4IL2G57IS4gliffUjNQ82Gh-3yzcuVvD8bEkThSeGB_LjWgS_hG6nj-Go76gdyZn1dyUFJyGwTWwqFHQHzSZ4DCHNHA-qwWnsOJ4LQPoiu9TuyXoQzVUduZd_Uz9Jnnvvp5j_bJnAz-b1wWKBKTqMoiz-97PgLK2WVq9UmQJWYSHRGJtKM9z5oC2yZiEja1RcfjZc5KsnXarc71Ccw0cwaKYHNVf50wyj_HpSrpLihKLdz4q2Xj7oi_j7sZEg7s_06T-3fN0zQE_oZhMogJf061uxdjrYbyzTROXGtRBod0ISRI3MUszThvfB-xZ5nJcqv0mjWxqAs%3D,https://media.glassdoor.com/sql/583359/page-group-squarelogo-1392152631880.png
687,"https://www.glassdoor.com/Job/miami-software-engineer-jobs-SRCH_IL.0,5_IC1154170_KO6,23.htm?seniorityType=midseniorlevel",Miami,FL,"Miami, FL",Software Engineer,Mid Senior Level,Remote Senior Golang Engineer,CyberCoders,"Miami, FL",$170K - $250K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=117&ao=1110586&s=58&guid=00000184670dac1982dcfdfc56f64fb4&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_0b6841f9&cb=1668176260503&jobListingId=1008235406044&cpc=C4A69CCDBB3B9599&jrtk=3-0-1ghjgrb2hkuhq801-1ghjgrb33itnc800-955bd2fe19af2195--6NYlbfkN0CpFJQzrgRR8WqXWK1qKKEqALWJw739KlKqr2H-MSI4eoBlI4EFrmor2FYZMP3muM0SfCvx0HOiO1UjmorWKCoHS7lMkEoGiqD9JV1crxjABJlIV2A0JC9EwETRIE2bo7m1cpiseXspNj3wnfGczYDy-J6d2VIMQKn-Zq8fyTljF1b25oOIeVgpjPJOeyFzSs4g9IZkikUQ5WmleEYetU0TlDOcxHYYQS3AeoimlkAuRh-XmpUoIRLi0SEPmTIH9DBjIfInbAHH9D8KFbh9JG9EOJ52nHa-VsHRF5ON_Uo0SwrzQXzwtj6Hz_Ge7KkliOcMummahsobJVev4NwoUQZXyYMgTaTsUudyS7n0c1qTW_IWQPGDlajJmo8mtafPnDbzykwQv8oN2blqFANMxJr-oT1IxNyn2PhfC-taSRMSqyr5erHZmTdILUXMpk5j57d5ugo2VB3AdCax9UcaJj9Vg0CoNRr-qV12fhokKtRSZKJ1I6SXLQYdzJtqRNDr00uQ3KUkWwn0_GIQAVIWb54cxprtmjBzr6BoG3vxHEgGt0Qmx07353VQXgazXwZj9iZorqXIOAVZPXsxdEeroGfS7W9zVxYbEVit7-jhDCA8ntjCmiOwJ41XQ_oQomQEgxP9jChZk3M3-fUUXJSb0npV16LSYIiMB56WAs0GKhbfp8HGk_OGqpfhcgCTsXrrthvW3ylkejpBJHs1yXTX8hgttiViHkLp2fnYGcOTq2aRY8q_aEqPqE7A5jCZCJ0lTcZgl9wGQGNQaPbH_GDcUqB4Qb9IOnh_FAoEcnVpFj5bGHyG3wlYj9zTWX8ExIVF-i5SwZhKYKDdjJRxzcQhUVg3QIv-KlUytRNhBxHSsgrL-HmxoBhQ_vbrhNfwBkZfqmozw5s02eiZ888WCpwSOkkq6gv8TagHcgS26vAEr5X2-Y3P_rjPU5OrSlgpPNaUWRQcUMO_dDKgkB-NysfahBeOZ1tyEUIyWZY-snL2skjdgzUpio10UfufJc_hmVaFGF4uz52oHaB5C9ArCSKLkdO0CemM4EPObCZlpazy_fLI_w%3D%3D,https://media.glassdoor.com/sql/245479/cybercoders-squarelogo-1579201407296.png
